"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.106532"	"spleen"	6.26e-12	5.816438639	"dbEST"
"Hs.176615"	"spleen"	6.26e-12	5.092984305	"dbEST"
"Hs.433072"	"spleen"	6.26e-12	5.541594318	"dbEST"
"Hs.699604"	"spleen"	6.26e-12	5.864489939	"dbEST"
"Hs.710069"	"spleen"	6.26e-12	5.817496601	"dbEST"
"Hs.658259"	"spleen"	5.57e-12	6.459294515	"dbEST"
"Hs.658498"	"spleen"	5.57e-12	6.433036576	"dbEST"
"Hs.301755"	"spleen"	4.7e-12	5.203300379	"dbEST"
"Hs.12316"	"spleen"	4.69e-12	6.56018034	"dbEST"
"Hs.143316"	"spleen"	4.69e-12	6.514265381	"dbEST"
"Hs.177446"	"spleen"	4.69e-12	6.056961311	"dbEST"
"Hs.214343"	"spleen"	4.69e-12	6.321347583	"dbEST"
"Hs.400584"	"spleen"	4.69e-12	6.493020257	"dbEST"
"Hs.548017"	"spleen"	4.69e-12	4.283166257	"dbEST"
"Hs.597081"	"spleen"	4.69e-12	6.388803716	"dbEST"
"Hs.602886"	"spleen"	4.69e-12	5.905284908	"dbEST"
"Hs.605204"	"spleen"	4.69e-12	6.514864232	"dbEST"
"Hs.607948"	"spleen"	4.69e-12	6.556101903	"dbEST"
"Hs.614671"	"spleen"	4.69e-12	6.088638881	"dbEST"
"Hs.623823"	"spleen"	4.69e-12	6.56018034	"dbEST"
"Hs.624173"	"spleen"	4.69e-12	6.347404042	"dbEST"
"Hs.624188"	"spleen"	4.69e-12	6.507554749	"dbEST"
"Hs.653010"	"spleen"	4.69e-12	5.432900602	"dbEST"
"Hs.655723"	"spleen"	4.69e-12	6.502076357	"dbEST"
"Hs.655966"	"spleen"	4.69e-12	6.473854238	"dbEST"
"Hs.655978"	"spleen"	4.69e-12	6.521805023	"dbEST"
"Hs.656018"	"spleen"	4.69e-12	6.438142745	"dbEST"
"Hs.656253"	"spleen"	4.69e-12	6.334937731	"dbEST"
