"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.209206"	"testis"	1.45e-11	6.884865519	"dbEST"
"Hs.662426"	"testis"	1.45e-11	6.179817701	"dbEST"
"Hs.491885"	"testis"	1.08e-11	5.766381309	"dbEST"
"Hs.658872"	"testis"	1.08e-11	4.266218548	"dbEST"
"Hs.98843"	"testis"	1.08e-11	5.385344634	"dbEST"
"Hs.567674"	"testis"	6.73e-12	6.85909163	"dbEST"
"Hs.631842"	"testis"	6.73e-12	4.491313749	"dbEST"
"Hs.664098"	"testis"	6.73e-12	6.985834715	"dbEST"
"Hs.669903"	"testis"	6.73e-12	6.364602884	"dbEST"
"Hs.691976"	"testis"	6.73e-12	6.269553411	"dbEST"
"Hs.195292"	"testis"	5.8e-12	6.132790718	"dbEST"
"Hs.310247"	"testis"	5.8e-12	6.472062421	"dbEST"
"Hs.404175"	"testis"	5.8e-12	7.015087595	"dbEST"
"Hs.456833"	"testis"	5.8e-12	5.706262385	"dbEST"
"Hs.468280"	"testis"	5.8e-12	6.606875142	"dbEST"
"Hs.654878"	"testis"	5.8e-12	5.490673023	"dbEST"
"Hs.125507"	"testis"	5.54e-12	4.416590955	"dbEST"
"Hs.21081"	"testis"	4.07e-12	5.577277798	"dbEST"
"Hs.655218"	"testis"	3.57e-12	4.379930743	"dbEST"
"Hs.679801"	"testis"	3.25e-12	4.921489197	"dbEST"
"Hs.116864"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.125904"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.137598"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.143845"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.146758"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.252707"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.3232"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.331210"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.376505"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.465414"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.567701"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.586791"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.606987"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.630533"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.667616"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.680114"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.707861"	"testis"	3.12e-12	7.072427502	"dbEST"
"Hs.129302"	"testis"	2.48e-12	7.022463628	"dbEST"
"Hs.351816"	"testis"	2.48e-12	6.938855414	"dbEST"
"Hs.636150"	"testis"	2.48e-12	6.938855414	"dbEST"
"Hs.664194"	"testis"	2.48e-12	7.067527762	"dbEST"
"Hs.121494"	"testis"	2.39e-12	5.870456844	"dbEST"
"Hs.406964"	"testis"	2.01e-12	6.625176653	"dbEST"
"Hs.529284"	"testis"	2.01e-12	5.280354788	"dbEST"
"Hs.124502"	"testis"	2e-12	7.016708755	"dbEST"
"Hs.655296"	"testis"	2e-12	6.853393406	"dbEST"
"Hs.710326"	"testis"	1.56e-12	6.660041078	"dbEST"
"Hs.177984"	"testis"	1.24e-12	7.055979274	"dbEST"
"Hs.369462"	"testis"	1.24e-12	6.662615224	"dbEST"
"Hs.375186"	"testis"	1.24e-12	7.055979274	"dbEST"
"Hs.662213"	"testis"	1.24e-12	6.956487866	"dbEST"
"Hs.662428"	"testis"	1.24e-12	6.549901951	"dbEST"
"Hs.428209"	"testis"	1.08e-12	4.014950374	"dbEST"
"Hs.520106"	"testis"	1.04e-12	4.413176664	"dbEST"
"Hs.720172"	"testis"	1e-12	4.327547657	"dbEST"
"Hs.567763"	"testis"	6.45e-13	5.261490986	"dbEST"
"Hs.534501"	"testis"	5.82e-13	6.428818735	"dbEST"
"Hs.547104"	"testis"	5.82e-13	6.541605912	"dbEST"
"Hs.586786"	"testis"	5.82e-13	6.136269441	"dbEST"
"Hs.517612"	"testis"	5.37e-13	4.429501296	"dbEST"
"Hs.116176"	"testis"	5.04e-13	5.396019259	"dbEST"
"Hs.116303"	"testis"	5.04e-13	6.982056777	"dbEST"
"Hs.236896"	"testis"	5.04e-13	6.551935195	"dbEST"
"Hs.304020"	"testis"	5.04e-13	7.040961873	"dbEST"
"Hs.439998"	"testis"	5.04e-13	6.603312632	"dbEST"
"Hs.720922"	"testis"	4.27e-13	5.594873393	"dbEST"
"Hs.729441"	"testis"	2.77e-13	5.734355577	"dbEST"
"Hs.258575"	"testis"	2.51e-13	5.064257692	"dbEST"
"Hs.131358"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.142910"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.200101"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.434448"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.488388"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.634640"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.634724"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.669929"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.729540"	"testis"	2.21e-13	7.072427502	"dbEST"
"Hs.420716"	"testis"	1.98e-13	6.97888558	"dbEST"
"Hs.662211"	"testis"	1.98e-13	6.734576217	"dbEST"
"Hs.443005"	"testis"	1.9e-13	7.006955642	"dbEST"
"Hs.528454"	"testis"	1.9e-13	5.318566821	"dbEST"
"Hs.664384"	"testis"	1.9e-13	6.963667882	"dbEST"
"Hs.99354"	"testis"	1.9e-13	7.068310177	"dbEST"
"Hs.518241"	"testis"	1.82e-13	7.024322998	"dbEST"
"Hs.599607"	"testis"	1.82e-13	7.024322998	"dbEST"
"Hs.550544"	"testis"	1.65e-13	5.217120016	"dbEST"
"Hs.50499"	"testis"	1.63e-13	6.389959994	"dbEST"
"Hs.518247"	"testis"	1.63e-13	4.92580762	"dbEST"
"Hs.120364"	"testis"	1.01e-13	6.991736771	"dbEST"
"Hs.189067"	"testis"	1.01e-13	7.058408094	"dbEST"
"Hs.2717"	"testis"	1.01e-13	6.973342829	"dbEST"
"Hs.314114"	"testis"	1.01e-13	7.058408094	"dbEST"
"Hs.558748"	"testis"	1.01e-13	7.058408094	"dbEST"
"Hs.570056"	"testis"	1.01e-13	6.830685394	"dbEST"
"Hs.651487"	"testis"	1.01e-13	5.397341587	"dbEST"
"Hs.720893"	"testis"	1.01e-13	6.495047295	"dbEST"
"Hs.729560"	"testis"	1.01e-13	7.058408094	"dbEST"
"Hs.464876"	"testis"	9.54e-14	5.076008852	"dbEST"
"Hs.491734"	"testis"	8.57e-14	6.211898754	"dbEST"
"Hs.245476"	"testis"	5.91e-14	4.734235905	"dbEST"
"Hs.434112"	"testis"	5.91e-14	6.420312453	"dbEST"
"Hs.97477"	"testis"	5.91e-14	5.801483544	"dbEST"
"Hs.166109"	"testis"	4.99e-14	5.462928909	"dbEST"
"Hs.130949"	"testis"	4.78e-14	5.1368962	"dbEST"
"Hs.585453"	"testis"	4.63e-14	6.526025777	"dbEST"
"Hs.147128"	"testis"	4.32e-14	6.92500457	"dbEST"
"Hs.517466"	"testis"	4.32e-14	5.180515185	"dbEST"
"Hs.702598"	"testis"	4.32e-14	6.839188504	"dbEST"
"Hs.424049"	"testis"	4.02e-14	4.814836127	"dbEST"
"Hs.696759"	"testis"	3.15e-14	5.812640046	"dbEST"
"Hs.655700"	"testis"	2.48e-14	5.753642677	"dbEST"
"Hs.643596"	"testis"	1.94e-14	6.80757938	"dbEST"
"Hs.655520"	"testis"	1.94e-14	5.411791257	"dbEST"
"Hs.112651"	"testis"	1.93e-14	6.453819189	"dbEST"
"Hs.120391"	"testis"	1.93e-14	6.674897065	"dbEST"
"Hs.194610"	"testis"	1.93e-14	6.174891244	"dbEST"
"Hs.535004"	"testis"	1.63e-14	6.272203672	"dbEST"
"Hs.178185"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.258100"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.350698"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.507924"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.535227"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.562095"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.662007"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.689547"	"testis"	1.56e-14	7.072427502	"dbEST"
"Hs.116324"	"testis"	1.44e-14	7.068919156	"dbEST"
"Hs.126866"	"testis"	1.44e-14	6.997994068	"dbEST"
"Hs.128326"	"testis"	1.44e-14	6.712579448	"dbEST"
"Hs.131824"	"testis"	1.44e-14	7.068919156	"dbEST"
"Hs.431161"	"testis"	1.44e-14	7.068919156	"dbEST"
"Hs.438536"	"testis"	1.44e-14	6.520882626	"dbEST"
"Hs.629498"	"testis"	1.44e-14	6.994598963	"dbEST"
"Hs.647026"	"testis"	1.44e-14	7.068919156	"dbEST"
"Hs.680123"	"testis"	1.44e-14	6.980986841	"dbEST"
"Hs.647705"	"testis"	1.35e-14	5.030631061	"dbEST"
"Hs.504907"	"testis"	1.28e-14	6.353620485	"dbEST"
"Hs.145932"	"testis"	1.16e-14	4.522521921	"dbEST"
"Hs.253920"	"testis"	1.11e-14	4.799914949	"dbEST"
"Hs.390285"	"testis"	1.11e-14	4.314296181	"dbEST"
"Hs.131288"	"testis"	8.17e-15	7.060336519	"dbEST"
"Hs.178210"	"testis"	8.17e-15	7.060336519	"dbEST"
"Hs.348526"	"testis"	8.17e-15	7.060336519	"dbEST"
"Hs.448583"	"testis"	8.17e-15	6.872519508	"dbEST"
"Hs.504647"	"testis"	8.17e-15	6.95061378	"dbEST"
"Hs.118205"	"testis"	6.18e-15	6.164288059	"dbEST"
"Hs.534649"	"testis"	5.88e-15	4.928244462	"dbEST"
"Hs.434388"	"testis"	4.9e-15	6.521357821	"dbEST"
"Hs.658230"	"testis"	4.9e-15	6.430050478	"dbEST"
"Hs.239676"	"testis"	3.66e-15	5.621912141	"dbEST"
"Hs.351"	"testis"	3.66e-15	6.620849815	"dbEST"
"Hs.367959"	"testis"	3.66e-15	5.55885525	"dbEST"
"Hs.560378"	"testis"	3.66e-15	5.331119778	"dbEST"
"Hs.662199"	"testis"	3.66e-15	5.759053701	"dbEST"
"Hs.442718"	"testis"	3.51e-15	5.702190867	"dbEST"
"Hs.29383"	"testis"	3.5e-15	4.00644671	"dbEST"
"Hs.207471"	"testis"	3.16e-15	5.690003427	"dbEST"
"Hs.592134"	"testis"	3.16e-15	6.313516809	"dbEST"
"Hs.352187"	"testis"	1.84e-15	6.48605897	"dbEST"
"Hs.97784"	"testis"	1.84e-15	4.468861292	"dbEST"
"Hs.592221"	"testis"	1.69e-15	4.563725316	"dbEST"
"Hs.192090"	"testis"	1.43e-15	6.882950296	"dbEST"
"Hs.579784"	"testis"	1.43e-15	6.913092392	"dbEST"
"Hs.727738"	"testis"	1.43e-15	6.797172629	"dbEST"
"Hs.126496"	"testis"	1.38e-15	6.91246622	"dbEST"
"Hs.124211"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.254808"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.278513"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.348700"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.352412"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.409982"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.522955"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.534101"	"testis"	1.1e-15	7.072427502	"dbEST"
